id	is_DEG	is_upregulated	is_downregulated	is_key_gene	logFC
KRTAP4-6	FALSE	FALSE	FALSE	FALSE	0.0178371697172772
B4GALNT4	TRUE	TRUE	FALSE	FALSE	0.599949788117395
PDE6G	FALSE	FALSE	FALSE	FALSE	-0.100991226691122
KRTAP4-8	FALSE	FALSE	FALSE	FALSE	0.0142271102338714
CNGA2	FALSE	FALSE	FALSE	FALSE	0.0108281964626236
H2AC14	FALSE	FALSE	FALSE	FALSE	0.292369923791564
SIX6	FALSE	FALSE	FALSE	FALSE	0.0969438365212931
TRAK2	FALSE	FALSE	FALSE	FALSE	-0.089464545097786
SCN5A	FALSE	FALSE	FALSE	FALSE	0.141165786448579
PRKCH	FALSE	FALSE	FALSE	FALSE	-0.0911843521968025
CLRN1	FALSE	FALSE	FALSE	FALSE	0.00437372544778203
POU3F2	FALSE	FALSE	FALSE	FALSE	0.389603625318536
PCP4	FALSE	FALSE	FALSE	FALSE	0.269574470068351
FAM187A	FALSE	FALSE	FALSE	FALSE	-0.00767757662876312
SPDYE4	FALSE	FALSE	FALSE	FALSE	-0.0505595867991859
SPDYE3	FALSE	FALSE	FALSE	FALSE	0.205551455486741
GALR2	FALSE	FALSE	FALSE	FALSE	0.216423156221579
SOX1	FALSE	FALSE	FALSE	FALSE	0.148618593334314
NPBWR1	FALSE	FALSE	FALSE	FALSE	0.252044640767924
OR52L1	FALSE	FALSE	FALSE	FALSE	0.0615181463903527
MAPK8IP2	FALSE	FALSE	FALSE	FALSE	0.100371865908398
KRTAP11-1	FALSE	FALSE	FALSE	FALSE	0.00361039456180334
C10orf120	FALSE	FALSE	FALSE	FALSE	0.0430253653023134
OLIG2	FALSE	FALSE	FALSE	FALSE	0.0877417307816355
PRKCD	FALSE	FALSE	FALSE	FALSE	-0.0671160774887847
IRX3	FALSE	FALSE	FALSE	FALSE	-0.0629567945533056
TBX1	FALSE	FALSE	FALSE	FALSE	0.0805544796824087
H2AC20	FALSE	FALSE	FALSE	FALSE	0.190100815478303
PMCH	FALSE	FALSE	FALSE	FALSE	-0.00575129190897128
RARB	FALSE	FALSE	FALSE	FALSE	-0.0308013032966077
BRICD5	FALSE	FALSE	FALSE	FALSE	0.070219426469297
GRIN2A	FALSE	FALSE	FALSE	FALSE	-0.146574005877911
NPY2R	FALSE	FALSE	FALSE	FALSE	-0.0635189312356443
NPB	FALSE	FALSE	FALSE	FALSE	-0.00767757662876312
H3C13	FALSE	FALSE	FALSE	FALSE	0.149590082073673
NXPH4	TRUE	TRUE	FALSE	FALSE	0.560571058457636
EYA2	FALSE	FALSE	FALSE	FALSE	0.154860515260004
MAPK11	FALSE	FALSE	FALSE	FALSE	-0.0327041794362621
KRTAP22-1	FALSE	FALSE	FALSE	FALSE	-0.0049398235445568
KRTAP17-1	FALSE	FALSE	FALSE	FALSE	0.0709335257221682
HAP1	FALSE	FALSE	FALSE	FALSE	0.266557329405023
UGT2B28	FALSE	FALSE	FALSE	FALSE	0.184095768841328
GNG2	FALSE	FALSE	FALSE	FALSE	-0.127422743588757
FOXE3	FALSE	FALSE	FALSE	FALSE	0.276569796579016
KRTAP6-2	FALSE	FALSE	FALSE	FALSE	-0.00676197894732811
LCE3C	FALSE	FALSE	FALSE	FALSE	0.0283795814350261
ERCC6L	FALSE	FALSE	FALSE	FALSE	0.425616805296782
LCE1A	FALSE	FALSE	FALSE	FALSE	0.0162824183005057
GRK1	FALSE	FALSE	FALSE	FALSE	-0.0808709063078963
KRTAP9-4	FALSE	FALSE	FALSE	FALSE	0.00898370439628593
GHRL	FALSE	FALSE	FALSE	FALSE	-0.106494295137575
HSP90AA1	FALSE	FALSE	FALSE	FALSE	0.0255672283852828
LCE3B	FALSE	FALSE	FALSE	FALSE	0.00115007019526692
SPATA12	FALSE	FALSE	FALSE	FALSE	-0.00514992642508716
KNL1	FALSE	FALSE	FALSE	FALSE	0.325304220249387
ARHGEF25	FALSE	FALSE	FALSE	FALSE	-0.0297917021415026
TCP11L1	FALSE	FALSE	FALSE	FALSE	0.0189609728539946
SPDYA	FALSE	FALSE	FALSE	FALSE	0.143223331966017
SUPT7L	FALSE	FALSE	FALSE	FALSE	0.0305724014533952
CENPA	TRUE	TRUE	FALSE	FALSE	0.507951914793291
EDN3	TRUE	FALSE	TRUE	FALSE	-0.660852488530175
CENPQ	FALSE	FALSE	FALSE	FALSE	0.0776034221136435
OVOL1	FALSE	FALSE	FALSE	FALSE	0.330281632578677
HTR7	FALSE	FALSE	FALSE	FALSE	0.0694443002608072
PLCB1	FALSE	FALSE	FALSE	FALSE	0.0507432297596822
LMO1	FALSE	FALSE	FALSE	FALSE	0.321541917494454
FOXG1	FALSE	FALSE	FALSE	FALSE	0.151614256923665
TRIO	FALSE	FALSE	FALSE	FALSE	0.0408773604754549
H1-2	FALSE	FALSE	FALSE	FALSE	0.0849449590027946
FGFR3	FALSE	FALSE	FALSE	FALSE	-0.00362679825115197
UTS2B	FALSE	FALSE	FALSE	FALSE	-0.122996881446094
KRTAP4-5	FALSE	FALSE	FALSE	FALSE	0.00521880217620518
DMP1	FALSE	FALSE	FALSE	FALSE	0.324139464007956
CRHR2	FALSE	FALSE	FALSE	FALSE	0.00868483044300028
H2AC7	FALSE	FALSE	FALSE	FALSE	0.0765030505305195
HMX2	FALSE	FALSE	FALSE	FALSE	0.200982753170535
ZNF695	TRUE	TRUE	FALSE	FALSE	0.586215901428321
SMC4	FALSE	FALSE	FALSE	FALSE	0.0940572349458497
FOXM1	FALSE	FALSE	FALSE	FALSE	0.393215138506355
MESP2	FALSE	FALSE	FALSE	FALSE	0.316233176430408
ADCY2	FALSE	FALSE	FALSE	FALSE	-0.0797244744424095
B3GLCT	FALSE	FALSE	FALSE	FALSE	-0.000770303225167801
PKN1	FALSE	FALSE	FALSE	FALSE	-0.0470971766950132
ATR	FALSE	FALSE	FALSE	FALSE	0.0708378777544016
KRTAP1-3	FALSE	FALSE	FALSE	FALSE	0.0175992367308471
H1-0	FALSE	FALSE	FALSE	FALSE	0.0877545327146372
SLC24A2	TRUE	TRUE	FALSE	FALSE	0.664546112663295
EPB41	FALSE	FALSE	FALSE	FALSE	-0.00557911116436749
CASKIN1	TRUE	TRUE	FALSE	FALSE	0.50118963214196
E2F1	FALSE	FALSE	FALSE	FALSE	0.153619162909194
DUSP9	TRUE	TRUE	FALSE	FALSE	0.682269552825021
H2AB2	FALSE	FALSE	FALSE	FALSE	-0.00431915028961516
BMF	FALSE	FALSE	FALSE	FALSE	0.035208324105974
FN1	FALSE	FALSE	FALSE	FALSE	-0.053760511686475
NKX2-1	FALSE	FALSE	FALSE	FALSE	-0.222660188461975
H4C11	FALSE	FALSE	FALSE	FALSE	0.276305251487476
NEIL1	FALSE	FALSE	FALSE	FALSE	-0.0360948938025789
BLM	FALSE	FALSE	FALSE	FALSE	0.265143421133597
ADD3	FALSE	FALSE	FALSE	FALSE	-0.0151931807805097
PXK	FALSE	FALSE	FALSE	FALSE	-0.0645362091083772
CENPL	FALSE	FALSE	FALSE	FALSE	0.173057306727427
UBE2C	FALSE	FALSE	FALSE	FALSE	0.469371164021942
H2BC7	FALSE	FALSE	FALSE	FALSE	0.461082834085833
H2BC12	FALSE	FALSE	FALSE	FALSE	0.0833869081929972
RASSF1	FALSE	FALSE	FALSE	FALSE	-0.077343747797407
TEX43	FALSE	FALSE	FALSE	FALSE	NA
RAET1E	FALSE	FALSE	FALSE	FALSE	0.000377081020773495
BCL11B	FALSE	FALSE	FALSE	FALSE	0.0704129026034437
GALP	FALSE	FALSE	FALSE	FALSE	0.0670081014117261
SSTR2	FALSE	FALSE	FALSE	FALSE	0.087679147366849
POT1	FALSE	FALSE	FALSE	FALSE	0.0436339473942615
SGO2	FALSE	FALSE	FALSE	FALSE	0.183565105050325
HMX3	FALSE	FALSE	FALSE	FALSE	-0.0804536917908401
GAD1	FALSE	FALSE	FALSE	FALSE	0.444448151891505
RAD52	FALSE	FALSE	FALSE	FALSE	0.0515608288588218
WDR5	FALSE	FALSE	FALSE	FALSE	0.0649315127058774
H2AC13	FALSE	FALSE	FALSE	FALSE	0.49223983737318
SYN3	FALSE	FALSE	FALSE	FALSE	-0.229796427989345
H2AC11	FALSE	FALSE	FALSE	FALSE	0.298702508339661
PLAC1	TRUE	TRUE	FALSE	FALSE	0.590275140606218
H3C12	FALSE	FALSE	FALSE	FALSE	0.424647917938675
XRCC6	FALSE	FALSE	FALSE	FALSE	0.0314312614268255
FGF17	FALSE	FALSE	FALSE	FALSE	-0.020651885494182
RGR	FALSE	FALSE	FALSE	FALSE	-0.338440506353352
HAND2	FALSE	FALSE	FALSE	FALSE	-0.0310708653819569
ZSWIM5	FALSE	FALSE	FALSE	FALSE	-0.0510229592761231
H2AC17	FALSE	FALSE	FALSE	FALSE	0.173717866002669
PGLYRP4	TRUE	TRUE	FALSE	FALSE	0.511381959419724
DMBX1	TRUE	TRUE	FALSE	FALSE	0.686191688669734
PYY	FALSE	FALSE	FALSE	FALSE	0.0201244009300439
RTEL1	FALSE	FALSE	FALSE	FALSE	0.0885310038662137
CUX1	FALSE	FALSE	FALSE	FALSE	-0.0168542573141952
RRM2	FALSE	FALSE	FALSE	FALSE	0.347922914157543
WDHD1	FALSE	FALSE	FALSE	FALSE	0.201239314113323
DCLK1	FALSE	FALSE	FALSE	FALSE	0.011332789926854
GNL3L	FALSE	FALSE	FALSE	FALSE	0.0370875941392086
DLX1	FALSE	FALSE	FALSE	FALSE	0.476243613069751
NPY1R	FALSE	FALSE	FALSE	FALSE	-0.336644229967552
CACNA1S	TRUE	FALSE	TRUE	FALSE	-0.621369800667688
PAX9	FALSE	FALSE	FALSE	FALSE	0.295791897116801
KRTAP1-5	FALSE	FALSE	FALSE	FALSE	0.0524923812738489
EXO1	FALSE	FALSE	FALSE	FALSE	0.451856034112964
AGT	FALSE	FALSE	FALSE	FALSE	-0.0254914693603379
OTX1	TRUE	TRUE	FALSE	FALSE	0.53041143641349
H3-4	FALSE	FALSE	FALSE	FALSE	0.0767374663059188
PARP1	FALSE	FALSE	FALSE	FALSE	0.0805720560400367
H3-3A	FALSE	FALSE	FALSE	FALSE	0.0390048848066273
LEFTY2	FALSE	FALSE	FALSE	FALSE	-0.497835624207245
CENPF	FALSE	FALSE	FALSE	FALSE	0.361089583332593
DTL	FALSE	FALSE	FALSE	FALSE	0.252646752552465
NEK2	FALSE	FALSE	FALSE	FALSE	0.46765635605149
SERTAD4	FALSE	FALSE	FALSE	FALSE	0.0243003942219584
IRF6	FALSE	FALSE	FALSE	FALSE	0.120846578863112
IL20	FALSE	FALSE	FALSE	FALSE	-0.068328699382751
KISS1	FALSE	FALSE	FALSE	FALSE	0.0251526516309886
VIP	FALSE	FALSE	FALSE	FALSE	-0.352498048559441
GPR37L1	FALSE	FALSE	FALSE	FALSE	0.149990018926092
RAET1L	TRUE	TRUE	FALSE	FALSE	0.600154065194983
KIF14	FALSE	FALSE	FALSE	FALSE	0.476687224680227
NR5A2	FALSE	FALSE	FALSE	FALSE	-0.176576351156058
ASPM	FALSE	FALSE	FALSE	FALSE	0.419962677278624
RGS1	FALSE	FALSE	FALSE	FALSE	0.0176018378787131
RGS16	FALSE	FALSE	FALSE	FALSE	-0.115802955587643
NES	FALSE	FALSE	FALSE	FALSE	-0.172292439979715
BGLAP	FALSE	FALSE	FALSE	FALSE	0.154072594153359
CENPW	FALSE	FALSE	FALSE	FALSE	0.223088979213457
BNIP3	FALSE	FALSE	FALSE	FALSE	0.0828945639792007
MKI67	FALSE	FALSE	FALSE	FALSE	0.31511902565692
LOR	FALSE	FALSE	FALSE	FALSE	NA
SPRR1A	FALSE	FALSE	FALSE	FALSE	0.496247350757754
IVL	FALSE	FALSE	FALSE	FALSE	0.442130158559315
CRYBG1	FALSE	FALSE	FALSE	FALSE	-0.0071638681573285
RGS10	FALSE	FALSE	FALSE	FALSE	0.0224015426546682
H2BC21	FALSE	FALSE	FALSE	FALSE	0.0616303028643168
H3C14	FALSE	FALSE	FALSE	FALSE	0.141788844414934
H2AC18	FALSE	FALSE	FALSE	FALSE	NA
H3C10	FALSE	FALSE	FALSE	FALSE	0.235600009937603
TBX15	FALSE	FALSE	FALSE	FALSE	0.240089109430991
CNR1	FALSE	FALSE	FALSE	FALSE	-0.283374447322291
NGF	FALSE	FALSE	FALSE	FALSE	-0.0407319893084344
SMIM9	FALSE	FALSE	FALSE	FALSE	-0.151255010926289
NRAS	FALSE	FALSE	FALSE	FALSE	0.0228375752996577
TBX18	FALSE	FALSE	FALSE	FALSE	0.246940596278018
NPBWR2	FALSE	FALSE	FALSE	FALSE	0.0116328873925942
TTK	FALSE	FALSE	FALSE	FALSE	0.432904114920936
AHCYL1	FALSE	FALSE	FALSE	FALSE	-0.0109725863013992
OPN1LW	FALSE	FALSE	FALSE	FALSE	-0.0100822573147381
PAX2	FALSE	FALSE	FALSE	FALSE	0.104446732948102
GABRA3	TRUE	TRUE	FALSE	FALSE	0.767358767813627
GABRE	FALSE	FALSE	FALSE	FALSE	0.0955756493671949
BARHL2	FALSE	FALSE	FALSE	FALSE	0.0850661483553852
NTSR1	FALSE	FALSE	FALSE	FALSE	0.0443974749428833
SOX3	FALSE	FALSE	FALSE	FALSE	0.0603418993603189
LPAR3	FALSE	FALSE	FALSE	FALSE	0.0526860792392787
GNG5	FALSE	FALSE	FALSE	FALSE	-0.0556984687428015
BRS3	FALSE	FALSE	FALSE	FALSE	-0.0104814687193171
PRKACB	FALSE	FALSE	FALSE	FALSE	-0.0394411486028536
GNG12	FALSE	FALSE	FALSE	FALSE	-0.023244913557928
PPP1R3D	FALSE	FALSE	FALSE	FALSE	0.0330050371252497
GNAS	FALSE	FALSE	FALSE	FALSE	0.0191237520292926
FOXD3	FALSE	FALSE	FALSE	FALSE	0.442112650864775
SSBP3	FALSE	FALSE	FALSE	FALSE	-0.0163273659694001
CACNA1B	FALSE	FALSE	FALSE	FALSE	0.428421239190051
RUNX2	FALSE	FALSE	FALSE	FALSE	0.126326164532318
PDE6C	FALSE	FALSE	FALSE	FALSE	-0.00708546082013495
RBP4	FALSE	FALSE	FALSE	FALSE	-0.422293747311307
NSMF	FALSE	FALSE	FALSE	FALSE	0.0783057313882889
CEP55	FALSE	FALSE	FALSE	FALSE	0.38592622178096
ORC1	FALSE	FALSE	FALSE	FALSE	0.354091069200916
AGTR2	TRUE	FALSE	TRUE	FALSE	-0.673530834180948
RAD54L	FALSE	FALSE	FALSE	FALSE	0.438175483897711
KIF2C	FALSE	FALSE	FALSE	FALSE	0.416159707259816
CDC20	FALSE	FALSE	FALSE	FALSE	0.434825807865141
IL1RAPL2	TRUE	TRUE	FALSE	FALSE	0.559806151510715
EDN2	FALSE	FALSE	FALSE	FALSE	0.179092023341295
CITED4	FALSE	FALSE	FALSE	FALSE	-0.00225929525142199
BEX1	FALSE	FALSE	FALSE	FALSE	-0.360769999570227
CENPI	FALSE	FALSE	FALSE	FALSE	0.342219191318828
GUCA1A-2	FALSE	FALSE	FALSE	FALSE	NA
POU3F1	FALSE	FALSE	FALSE	FALSE	0.199802375085238
EPHA10	FALSE	FALSE	FALSE	FALSE	0.190546467796926
CDCA8	FALSE	FALSE	FALSE	FALSE	0.357556850477295
GRIK3	FALSE	FALSE	FALSE	FALSE	-0.0752190775420614
TBX22	FALSE	FALSE	FALSE	FALSE	0.0132184741808121
CYSLTR1	FALSE	FALSE	FALSE	FALSE	-0.179047235910788
MAFB	FALSE	FALSE	FALSE	FALSE	-0.0376159717201761
UGT1A5	FALSE	FALSE	FALSE	FALSE	NA
MARCKSL1	FALSE	FALSE	FALSE	FALSE	0.134755056330902
PHKA1	FALSE	FALSE	FALSE	FALSE	0.136169020641672
SRC	FALSE	FALSE	FALSE	FALSE	0.0488491437236984
GHRH	FALSE	FALSE	FALSE	FALSE	0.0153878710268716
LHX2	TRUE	TRUE	FALSE	FALSE	0.588216668974573
ATOH7	FALSE	FALSE	FALSE	FALSE	0.278266793185487
NKAIN1	TRUE	TRUE	FALSE	FALSE	0.564704827234351
CLPSL1	FALSE	FALSE	FALSE	FALSE	0.35733563823503
ZWINT	FALSE	FALSE	FALSE	FALSE	0.283525929168923
SLC18A3	FALSE	FALSE	FALSE	FALSE	0.297291210191371
RGS3	FALSE	FALSE	FALSE	FALSE	-0.0719825179194968
GNG10	FALSE	FALSE	FALSE	FALSE	-0.0380868705367492
ITPR3	FALSE	FALSE	FALSE	FALSE	-0.0159395764817774
NIPAL3	FALSE	FALSE	FALSE	FALSE	-0.0659684057269097
KIF4A	FALSE	FALSE	FALSE	FALSE	0.450845130999707
LPAR1	FALSE	FALSE	FALSE	FALSE	-0.0222159929438153
GPSM3	FALSE	FALSE	FALSE	FALSE	-0.10168834217919
PBX2	FALSE	FALSE	FALSE	FALSE	-0.0104187792165575
FOXE1	TRUE	TRUE	FALSE	FALSE	0.681893165062402
CENPP	FALSE	FALSE	FALSE	FALSE	0.101738207809889
FAM131C	TRUE	TRUE	FALSE	FALSE	0.568837787352005
BCL2L1	FALSE	FALSE	FALSE	FALSE	-0.0263864498813815
GAD2	FALSE	FALSE	FALSE	FALSE	0.0496020855100161
CACNA1F	FALSE	FALSE	FALSE	FALSE	-0.0740181514084917
ZIC2	TRUE	TRUE	FALSE	FALSE	0.726660666869636
PTF1A	FALSE	FALSE	FALSE	FALSE	-0.0469199690043753
NMS	FALSE	FALSE	FALSE	FALSE	-0.0208029244003152
ANXA1	FALSE	FALSE	FALSE	FALSE	-0.0491869161091705
GABBR1	FALSE	FALSE	FALSE	FALSE	0.0160437902765116
CORT	FALSE	FALSE	FALSE	FALSE	0.177932901282007
NKX2-2	FALSE	FALSE	FALSE	FALSE	0.105540260882069
SPDYC	FALSE	FALSE	FALSE	FALSE	0.156636653429908
PRKACG	FALSE	FALSE	FALSE	FALSE	-0.0580497599305185
FOXH1	FALSE	FALSE	FALSE	FALSE	0.388973112311952
PIK3CD	FALSE	FALSE	FALSE	FALSE	-0.0383455760721869
H2BC13	FALSE	FALSE	FALSE	FALSE	0.306640386642238
KRTAP4-2	FALSE	FALSE	FALSE	FALSE	0.0193946059843917
H2BC10	FALSE	FALSE	FALSE	FALSE	0.182755276529693
H4C2	FALSE	FALSE	FALSE	FALSE	0.213704866465953
KRTAP1-4	FALSE	FALSE	FALSE	FALSE	0.011362182832563
H3C4	FALSE	FALSE	FALSE	FALSE	0.0535209568238657
H2AC6	FALSE	FALSE	FALSE	FALSE	0.0410964026461107
H4C3	FALSE	FALSE	FALSE	FALSE	0.266184996350564
HES5	FALSE	FALSE	FALSE	FALSE	0.00308536773316348
PLCB4	FALSE	FALSE	FALSE	FALSE	-0.122982325706626
GABRD	FALSE	FALSE	FALSE	FALSE	0.0888853726041239
GNB1	FALSE	FALSE	FALSE	FALSE	-0.00870165040154181
EDN1	FALSE	FALSE	FALSE	FALSE	-0.211899300180936
CENPB	FALSE	FALSE	FALSE	FALSE	-0.00053206777830006
CNGA4	FALSE	FALSE	FALSE	FALSE	-0.365871990970546
PHKA2	FALSE	FALSE	FALSE	FALSE	0.0183507378469701
ARSK	FALSE	FALSE	FALSE	FALSE	-0.0241506178494619
KL	FALSE	FALSE	FALSE	FALSE	-0.399648235415991
BRCA2	FALSE	FALSE	FALSE	FALSE	0.126844137034357
IFNW1	FALSE	FALSE	FALSE	FALSE	-0.0461532418196136
GRPR	FALSE	FALSE	FALSE	FALSE	-0.0891371281042792
AVP	FALSE	FALSE	FALSE	FALSE	0.0594174690406533
UCN3	FALSE	FALSE	FALSE	FALSE	-0.369093723292472
ADRA1A	TRUE	FALSE	TRUE	FALSE	-0.756193017471048
AIPL1	FALSE	FALSE	FALSE	FALSE	0.0481415286160205
TH	FALSE	FALSE	FALSE	FALSE	0.0985887522944076
ITPR2	FALSE	FALSE	FALSE	FALSE	-0.0616611494892902
NPSR1	TRUE	TRUE	FALSE	FALSE	0.537913768304905
JAK2	FALSE	FALSE	FALSE	FALSE	-0.0940762649767732
C22orf42	FALSE	FALSE	FALSE	FALSE	0.0103045124761998
GNG7	FALSE	FALSE	FALSE	FALSE	-0.190800590853275
ONECUT3	FALSE	FALSE	FALSE	FALSE	0.304502950887902
NOP2	FALSE	FALSE	FALSE	FALSE	0.102658359888018
NKX3-2	FALSE	FALSE	FALSE	FALSE	0.482562034024281
CHEK2	FALSE	FALSE	FALSE	FALSE	0.182093767509622
MSX1	FALSE	FALSE	FALSE	FALSE	-0.118498464068831
DRD3	FALSE	FALSE	FALSE	FALSE	0.0312712881416051
SHISAL2B	FALSE	FALSE	FALSE	FALSE	0.157521442766349
ADAMTS20	TRUE	TRUE	FALSE	FALSE	0.503067234091093
TBR1	FALSE	FALSE	FALSE	FALSE	0.145633789008707
SHOX2	TRUE	TRUE	FALSE	FALSE	0.518691848033155
KRTAP4-4	FALSE	FALSE	FALSE	FALSE	0.00964002116359763
KRTAP19-1	FALSE	FALSE	FALSE	FALSE	0.14298548286113
KRTAP13-3	FALSE	FALSE	FALSE	FALSE	-0.0303678507924405
KRTAP4-3	FALSE	FALSE	FALSE	FALSE	-0.000854469171061023
KRTAP4-11	FALSE	FALSE	FALSE	FALSE	0.00951582056751388
KRTAP4-7	FALSE	FALSE	FALSE	FALSE	0.0030760404380068
KRTAP2-1	FALSE	FALSE	FALSE	FALSE	-0.00241149737273849
KRTAP3-3	FALSE	FALSE	FALSE	FALSE	0.0323893989142201
KRTAP3-2	FALSE	FALSE	FALSE	FALSE	0.0434011170670727
KRTAP3-1	FALSE	FALSE	FALSE	FALSE	0.195240519521721
KRTAP6-3	FALSE	FALSE	FALSE	FALSE	-0.00219327531673574
IL24	FALSE	FALSE	FALSE	FALSE	0.0689387121585092
PDC	FALSE	FALSE	FALSE	FALSE	0.1081365569324
PAX3	FALSE	FALSE	FALSE	FALSE	0.254536022281396
XRCC5	FALSE	FALSE	FALSE	FALSE	0.0292894290226222
HOXD13	FALSE	FALSE	FALSE	FALSE	0.458698661541233
GRK5	FALSE	FALSE	FALSE	FALSE	-0.246910789614462
CYREN	FALSE	FALSE	FALSE	FALSE	0.00395298077351836
IL1F10	FALSE	FALSE	FALSE	FALSE	0.107399529255652
CENPN	FALSE	FALSE	FALSE	FALSE	0.158368969613588
LONRF2	FALSE	FALSE	FALSE	FALSE	-0.130953706831862
TFAP2B	FALSE	FALSE	FALSE	FALSE	0.0972058349000644
DRD1	FALSE	FALSE	FALSE	FALSE	-0.32895666286067
GAP43	FALSE	FALSE	FALSE	FALSE	0.323621489528057
CNP	FALSE	FALSE	FALSE	FALSE	0.057250936661279
HMMR	FALSE	FALSE	FALSE	FALSE	0.346778675332392
PTTG1	FALSE	FALSE	FALSE	FALSE	0.265009245877327
KRT35	FALSE	FALSE	FALSE	FALSE	0.0468036326788299
KRTAP9-9	FALSE	FALSE	FALSE	FALSE	0.000674405486000396
KRTAP4-12	FALSE	FALSE	FALSE	FALSE	0.0180124104178359
QRFPR	FALSE	FALSE	FALSE	FALSE	0.014983716837456
BAD	FALSE	FALSE	FALSE	FALSE	-0.00617969240075578
PNPLA1	FALSE	FALSE	FALSE	FALSE	-0.0346361072493133
NMB	FALSE	FALSE	FALSE	FALSE	0.0649469357635839
AKAP5	FALSE	FALSE	FALSE	FALSE	-0.143919773642098
KIF20A	FALSE	FALSE	FALSE	FALSE	0.373562842391603
RGS19	FALSE	FALSE	FALSE	FALSE	-0.0535122459275073
MEPE	FALSE	FALSE	FALSE	FALSE	0.0854350525835352
TBX6	FALSE	FALSE	FALSE	FALSE	0.118428619379847
CDK1	FALSE	FALSE	FALSE	FALSE	0.273555023783015
MAPK8	FALSE	FALSE	FALSE	FALSE	0.00425602007674009
ADM2	FALSE	FALSE	FALSE	FALSE	0.341340484389294
CAMK2B	FALSE	FALSE	FALSE	FALSE	0.189971904121174
BMP7	FALSE	FALSE	FALSE	FALSE	0.130807523394187
YWHAZ	FALSE	FALSE	FALSE	FALSE	0.0678650608476499
CCK	FALSE	FALSE	FALSE	FALSE	-0.416654989028777
PDE1C	FALSE	FALSE	FALSE	FALSE	-0.331033507314138
SOX6	FALSE	FALSE	FALSE	FALSE	-0.0440754170589672
CENPK	FALSE	FALSE	FALSE	FALSE	0.268509646537967
GAPDH	FALSE	FALSE	FALSE	FALSE	0.134885949355765
SOX10	FALSE	FALSE	FALSE	FALSE	-0.0802102640654878
OR51E1	TRUE	TRUE	FALSE	FALSE	0.50370997812087
GPER1	FALSE	FALSE	FALSE	FALSE	-0.292477709974412
TEN1	FALSE	FALSE	FALSE	FALSE	0.0768585379739797
KRTAP10-9	FALSE	FALSE	FALSE	FALSE	-0.0044073541857208
EPHB1	FALSE	FALSE	FALSE	FALSE	0.120486288959388
NPS	FALSE	FALSE	FALSE	FALSE	0.00172893980998401
BCL2	FALSE	FALSE	FALSE	FALSE	-0.0200036144491671
NSF	FALSE	FALSE	FALSE	FALSE	0.0484046320412475
CRHR1	FALSE	FALSE	FALSE	FALSE	0.0119068999465908
CABIN1	FALSE	FALSE	FALSE	FALSE	-0.015612186827795
KRTAP4-1	TRUE	TRUE	FALSE	FALSE	0.737147499576869
GABRA5	FALSE	FALSE	FALSE	FALSE	0.266171083617718
DIAPH3	FALSE	FALSE	FALSE	FALSE	0.0581623006422856
GCGR	FALSE	FALSE	FALSE	FALSE	0.375214181230024
CCNL2	FALSE	FALSE	FALSE	FALSE	0.0602330008698386
POMC	FALSE	FALSE	FALSE	FALSE	0.00231237295326725
CNGA1	FALSE	FALSE	FALSE	FALSE	0.165152132433191
NPY	FALSE	FALSE	FALSE	FALSE	-0.0624548782239698
KCTD1	FALSE	FALSE	FALSE	FALSE	0.135867323394873
ADCY3	FALSE	FALSE	FALSE	FALSE	0.0120470167106701
DQX1	TRUE	TRUE	FALSE	FALSE	0.509721687780246
KMT5A	FALSE	FALSE	FALSE	FALSE	0.0463124666059613
CDKN1A	FALSE	FALSE	FALSE	FALSE	-0.0602565398131896
SAA1	FALSE	FALSE	FALSE	FALSE	0.103659731873512
CACNA1I	FALSE	FALSE	FALSE	FALSE	0.135151479125942
CHRNA2	TRUE	FALSE	TRUE	FALSE	-0.667309911058624
NRXN1	FALSE	FALSE	FALSE	FALSE	-0.237734445069181
GPSM2	FALSE	FALSE	FALSE	FALSE	0.108848436142804
GABRR2	FALSE	FALSE	FALSE	FALSE	0.0904389352094395
ADRA2C	FALSE	FALSE	FALSE	FALSE	-0.157234983036086
MYO7A	FALSE	FALSE	FALSE	FALSE	0.147195277720745
KRTAP19-3	FALSE	FALSE	FALSE	FALSE	0.0141477842165805
SAG	FALSE	FALSE	FALSE	FALSE	-0.0685169873027309
CC2D2B	FALSE	FALSE	FALSE	FALSE	-0.147581387207432
ACAN	FALSE	FALSE	FALSE	FALSE	0.118897332812463
GCG	FALSE	FALSE	FALSE	FALSE	0.0540646669932228
RARG	FALSE	FALSE	FALSE	FALSE	0.0695877514717571
MLN	FALSE	FALSE	FALSE	FALSE	0.0241071637235977
NFATC1	FALSE	FALSE	FALSE	FALSE	-0.0985062456316692
DLX3	FALSE	FALSE	FALSE	FALSE	0.162695962824078
CHEK1	FALSE	FALSE	FALSE	FALSE	0.298408800201024
APLN	FALSE	FALSE	FALSE	FALSE	-0.212361765066967
KRTAP9-3	FALSE	FALSE	FALSE	FALSE	0.0018353827945643
GPSM1	FALSE	FALSE	FALSE	FALSE	-0.0615647634041023
GABRA1	FALSE	FALSE	FALSE	FALSE	-0.0413425765101216
FGFR1	FALSE	FALSE	FALSE	FALSE	-0.062398501038559
CASP14	FALSE	FALSE	FALSE	FALSE	0.371533662057622
KIFC1	FALSE	FALSE	FALSE	FALSE	0.31147854609498
KCTD15	FALSE	FALSE	FALSE	FALSE	0.0128631510508574
